Country,Current Series,Reference,Value,Type,Product,Status,Allocated Flag
M,6,KDQ,M6KDQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KDR,M6KDR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KDU,M6KDU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KDV,M6KDV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KDZ,M6KDZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEH,M6KEH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEJ,M6KEJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEM,M6KEM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEO,M6KEO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEP,M6KEP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KEU,M6KEU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFF,M6KFF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFG,M6KFG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFH,M6KFH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFI,M6KFI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFJ,M6KFJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFL,M6KFL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFN,M6KFN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFO,M6KFO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFQ,M6KFQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFR,M6KFR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFT,M6KFT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFU,M6KFU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFV,M6KFV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFX,M6KFX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFY,M6KFY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KFZ,M6KFZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGI,M6KGI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGJ,M6KGJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGN,M6KGN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGO,M6KGO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGP,M6KGP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGQ,M6KGQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGU,M6KGU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGX,M6KGX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGY,M6KGY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KGZ,M6KGZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHC,M6KHC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHD,M6KHD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHE,M6KHE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHF,M6KHF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHH,M6KHH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHI,M6KHI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHJ,M6KHJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHK,M6KHK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHL,M6KHL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHN,M6KHN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHP,M6KHP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHQ,M6KHQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHR,M6KHR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHT,M6KHT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHU,M6KHU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHV,M6KHV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHX,M6KHX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KHY,M6KHY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIC,M6KIC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIG,M6KIG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIH,M6KIH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KII,M6KII,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIJ,M6KIJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIO,M6KIO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIQ,M6KIQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIS,M6KIS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIU,M6KIU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIV,M6KIV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIW,M6KIW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIX,M6KIX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIY,M6KIY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KIZ,M6KIZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJE,M6KJE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJI,M6KJI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJJ,M6KJJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJL,M6KJL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJU,M6KJU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJX,M6KJX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KJZ,M6KJZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKE,M6KKE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKF,M6KKF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKI,M6KKI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKJ,M6KKJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKO,M6KKO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKQ,M6KKQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKR,M6KKR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKU,M6KKU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKV,M6KKV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKW,M6KKW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKX,M6KKX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KKZ,M6KKZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KLE,M6KLE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KLG,M6KLG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KLI,M6KLI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KLQ,M6KLQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KLV,M6KLV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KMQ,M6KMQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KMU,M6KMU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KMV,M6KMV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KMX,M6KMX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KMY,M6KMY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNB,M6KNB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KND,M6KND,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNJ,M6KNJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNK,M6KNK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNL,M6KNL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNM,M6KNM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNN,M6KNN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNP,M6KNP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNQ,M6KNQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNR,M6KNR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNS,M6KNS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNV,M6KNV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KNY,M6KNY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOD,M6KOD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOE,M6KOE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOH,M6KOH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOJ,M6KOJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOO,M6KOO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOQ,M6KOQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOU,M6KOU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOV,M6KOV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOW,M6KOW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOX,M6KOX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOY,M6KOY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KOZ,M6KOZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPE,M6KPE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPI,M6KPI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPJ,M6KPJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPP,M6KPP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPQ,M6KPQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPR,M6KPR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPU,M6KPU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPV,M6KPV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPW,M6KPW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPX,M6KPX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPY,M6KPY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KPZ,M6KPZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQA,M6KQA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQB,M6KQB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQC,M6KQC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQD,M6KQD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQE,M6KQE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQF,M6KQF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQG,M6KQG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQH,M6KQH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQI,M6KQI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQK,M6KQK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQL,M6KQL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQM,M6KQM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQN,M6KQN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQO,M6KQO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQP,M6KQP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQQ,M6KQQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQR,M6KQR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQS,M6KQS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQT,M6KQT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQU,M6KQU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQV,M6KQV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQW,M6KQW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQX,M6KQX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQY,M6KQY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KQZ,M6KQZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KRC,M6KRC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KRE,M6KRE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KRQ,M6KRQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KRY,M6KRY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KRZ,M6KRZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSE,M6KSE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSF,M6KSF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSI,M6KSI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSO,M6KSO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSQ,M6KSQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSU,M6KSU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSX,M6KSX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSY,M6KSY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KSZ,M6KSZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTB,M6KTB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTD,M6KTD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTF,M6KTF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTK,M6KTK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTP,M6KTP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTQ,M6KTQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTU,M6KTU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTV,M6KTV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KTW,M6KTW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUA,M6KUA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUB,M6KUB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUC,M6KUC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUE,M6KUE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUF,M6KUF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUG,M6KUG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUI,M6KUI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUJ,M6KUJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUK,M6KUK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUL,M6KUL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUM,M6KUM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUN,M6KUN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUO,M6KUO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUP,M6KUP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUQ,M6KUQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUR,M6KUR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUU,M6KUU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUV,M6KUV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUW,M6KUW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUX,M6KUX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUY,M6KUY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KUZ,M6KUZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVA,M6KVA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVE,M6KVE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVH,M6KVH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVK,M6KVK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVP,M6KVP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVQ,M6KVQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVS,M6KVS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVU,M6KVU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVV,M6KVV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVW,M6KVW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVX,M6KVX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVY,M6KVY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KVZ,M6KVZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWC,M6KWC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWJ,M6KWJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWO,M6KWO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWQ,M6KWQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWU,M6KWU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWV,M6KWV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWX,M6KWX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWY,M6KWY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KWZ,M6KWZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXA,M6KXA,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXB,M6KXB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXC,M6KXC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXD,M6KXD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXE,M6KXE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXF,M6KXF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXG,M6KXG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXH,M6KXH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXI,M6KXI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXJ,M6KXJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXK,M6KXK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXL,M6KXL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXM,M6KXM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXN,M6KXN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXO,M6KXO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXP,M6KXP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXR,M6KXR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXU,M6KXU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXV,M6KXV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXW,M6KXW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXX,M6KXX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KXY,M6KXY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYB,M6KYB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYC,M6KYC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYD,M6KYD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYF,M6KYF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYG,M6KYG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYI,M6KYI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYJ,M6KYJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYM,M6KYM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYP,M6KYP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYQ,M6KYQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYR,M6KYR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYS,M6KYS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYU,M6KYU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYV,M6KYV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYW,M6KYW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYX,M6KYX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYY,M6KYY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KYZ,M6KYZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZB,M6KZB,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZC,M6KZC,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZD,M6KZD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZF,M6KZF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZG,M6KZG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZH,M6KZH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZI,M6KZI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZJ,M6KZJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZK,M6KZK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZL,M6KZL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZM,M6KZM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZN,M6KZN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZO,M6KZO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZP,M6KZP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZQ,M6KZQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZS,M6KZS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZU,M6KZU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZV,M6KZV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZW,M6KZW,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZX,M6KZX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZY,M6KZY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,KZZ,M6KZZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFI,M6LFI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFJ,M6LFJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFL,M6LFL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFM,M6LFM,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFN,M6LFN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFP,M6LFP,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFQ,M6LFQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFR,M6LFR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFS,M6LFS,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFT,M6LFT,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFU,M6LFU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFV,M6LFV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFX,M6LFX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFY,M6LFY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LFZ,M6LFZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGD,M6LGD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGF,M6LGF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGG,M6LGG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGI,M6LGI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGJ,M6LGJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGK,M6LGK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGO,M6LGO,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGQ,M6LGQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LGU,M6LGU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHE,M6LHE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHF,M6LHF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHH,M6LHH,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHI,M6LHI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHJ,M6LHJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHK,M6LHK,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHL,M6LHL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHN,M6LHN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHQ,M6LHQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHU,M6LHU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHX,M6LHX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHY,M6LHY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LHZ,M6LHZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIF,M6LIF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIG,M6LIG,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LII,M6LII,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIJ,M6LIJ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIQ,M6LIQ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIR,M6LIR,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIU,M6LIU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LIY,M6LIY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJF,M6LJF,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJI,M6LJI,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJL,M6LJL,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJN,M6LJN,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJU,M6LJU,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJV,M6LJV,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJX,M6LJX,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJY,M6LJY,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LJZ,M6LJZ,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LKD,M6LKD,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LKE,M6LKE,Call Sign,Amateur Foundation Radio Licence,Available,N
M,6,LKJ,M6LKJ,Call Sign,Amateur Foundation Radio Licence,Available,N
