callsign,status,licence_class,suffix
M6JXK,Available,Amateur Foundation Radio Licence,JXK
M6JXN,Available,Amateur Foundation Radio Licence,JXN
M6JXO,Available,Amateur Foundation Radio Licence,JXO
M6JXQ,Available,Amateur Foundation Radio Licence,JXQ
M6JXS,Available,Amateur Foundation Radio Licence,JXS
M6JXT,Available,Amateur Foundation Radio Licence,JXT
M6JXU,Available,Amateur Foundation Radio Licence,JXU
M6JXW,Available,Amateur Foundation Radio Licence,JXW
M6JXX,Available,Amateur Foundation Radio Licence,JXX
M6JXZ,Available,Amateur Foundation Radio Licence,JXZ
M6JYA,Available,Amateur Foundation Radio Licence,JYA
M6JYD,Available,Amateur Foundation Radio Licence,JYD
M6JYE,Available,Amateur Foundation Radio Licence,JYE
M6JYF,Available,Amateur Foundation Radio Licence,JYF
M6JYG,Available,Amateur Foundation Radio Licence,JYG
M6JYH,Available,Amateur Foundation Radio Licence,JYH
M6JYI,Available,Amateur Foundation Radio Licence,JYI
M6JYJ,Available,Amateur Foundation Radio Licence,JYJ
M6JYN,Available,Amateur Foundation Radio Licence,JYN
M6JYP,Available,Amateur Foundation Radio Licence,JYP
M6JYQ,Available,Amateur Foundation Radio Licence,JYQ
M6JYR,Available,Amateur Foundation Radio Licence,JYR
M6JYS,Available,Amateur Foundation Radio Licence,JYS
M6JYT,Available,Amateur Foundation Radio Licence,JYT
M6JYU,Available,Amateur Foundation Radio Licence,JYU
M6JYV,Available,Amateur Foundation Radio Licence,JYV
M6JYW,Available,Amateur Foundation Radio Licence,JYW
M6JYX,Available,Amateur Foundation Radio Licence,JYX
M6JYY,Available,Amateur Foundation Radio Licence,JYY
M6JZA,Available,Amateur Foundation Radio Licence,JZA
M6JZD,Available,Amateur Foundation Radio Licence,JZD
M6JZE,Available,Amateur Foundation Radio Licence,JZE
M6JZF,Available,Amateur Foundation Radio Licence,JZF
M6JZG,Available,Amateur Foundation Radio Licence,JZG
M6JZH,Available,Amateur Foundation Radio Licence,JZH
M6JZI,Available,Amateur Foundation Radio Licence,JZI
M6JZJ,Available,Amateur Foundation Radio Licence,JZJ
M6JZL,Available,Amateur Foundation Radio Licence,JZL
M6JZM,Available,Amateur Foundation Radio Licence,JZM
M6JZN,Available,Amateur Foundation Radio Licence,JZN
M6JZO,Available,Amateur Foundation Radio Licence,JZO
M6JZP,Available,Amateur Foundation Radio Licence,JZP
M6JZQ,Available,Amateur Foundation Radio Licence,JZQ
M6JZR,Available,Amateur Foundation Radio Licence,JZR
M6JZS,Available,Amateur Foundation Radio Licence,JZS
M6JZV,Available,Amateur Foundation Radio Licence,JZV
M6JZW,Available,Amateur Foundation Radio Licence,JZW
M6JZZ,Available,Amateur Foundation Radio Licence,JZZ
M6KBZ,Available,Amateur Foundation Radio Licence,KBZ
M6KCI,Available,Amateur Foundation Radio Licence,KCI
M6KCU,Available,Amateur Foundation Radio Licence,KCU
M6KCX,Available,Amateur Foundation Radio Licence,KCX
M6KDG,Available,Amateur Foundation Radio Licence,KDG
M6KDH,Available,Amateur Foundation Radio Licence,KDH
M6KDI,Available,Amateur Foundation Radio Licence,KDI
M6KDN,Available,Amateur Foundation Radio Licence,KDN
M6KDQ,Available,Amateur Foundation Radio Licence,KDQ
M6KDR,Available,Amateur Foundation Radio Licence,KDR
M6KDU,Available,Amateur Foundation Radio Licence,KDU
M6KDV,Available,Amateur Foundation Radio Licence,KDV
M6KDZ,Available,Amateur Foundation Radio Licence,KDZ
M6KEH,Available,Amateur Foundation Radio Licence,KEH
M6KEJ,Available,Amateur Foundation Radio Licence,KEJ
M6KEM,Available,Amateur Foundation Radio Licence,KEM
M6KEO,Available,Amateur Foundation Radio Licence,KEO
M6KEP,Available,Amateur Foundation Radio Licence,KEP
M6KEU,Available,Amateur Foundation Radio Licence,KEU
M6KEX,Available,Amateur Foundation Radio Licence,KEX
M6KFF,Available,Amateur Foundation Radio Licence,KFF
M6KFG,Available,Amateur Foundation Radio Licence,KFG
M6KFH,Available,Amateur Foundation Radio Licence,KFH
M6KFI,Available,Amateur Foundation Radio Licence,KFI
M6KFJ,Available,Amateur Foundation Radio Licence,KFJ
M6KFL,Available,Amateur Foundation Radio Licence,KFL
M6KFN,Available,Amateur Foundation Radio Licence,KFN
M6KFO,Available,Amateur Foundation Radio Licence,KFO
M6KFQ,Available,Amateur Foundation Radio Licence,KFQ
M6KFR,Available,Amateur Foundation Radio Licence,KFR
M6KFT,Available,Amateur Foundation Radio Licence,KFT
M6KFU,Available,Amateur Foundation Radio Licence,KFU
M6KFV,Available,Amateur Foundation Radio Licence,KFV
M6KFX,Available,Amateur Foundation Radio Licence,KFX
M6KFY,Available,Amateur Foundation Radio Licence,KFY
M6KFZ,Available,Amateur Foundation Radio Licence,KFZ
M6KGI,Available,Amateur Foundation Radio Licence,KGI
M6KGJ,Available,Amateur Foundation Radio Licence,KGJ
M6KGN,Available,Amateur Foundation Radio Licence,KGN
M6KGO,Available,Amateur Foundation Radio Licence,KGO
M6KGP,Available,Amateur Foundation Radio Licence,KGP
M6KGQ,Available,Amateur Foundation Radio Licence,KGQ
M6KGU,Available,Amateur Foundation Radio Licence,KGU
M6KGX,Available,Amateur Foundation Radio Licence,KGX
M6KGY,Available,Amateur Foundation Radio Licence,KGY
M6KGZ,Available,Amateur Foundation Radio Licence,KGZ
M6KHB,Available,Amateur Foundation Radio Licence,KHB
M6KHC,Available,Amateur Foundation Radio Licence,KHC
M6KHD,Available,Amateur Foundation Radio Licence,KHD
M6KHE,Available,Amateur Foundation Radio Licence,KHE
M6KHF,Available,Amateur Foundation Radio Licence,KHF
M6KHH,Available,Amateur Foundation Radio Licence,KHH
M6KHI,Available,Amateur Foundation Radio Licence,KHI
M6KHJ,Available,Amateur Foundation Radio Licence,KHJ
M6KHK,Available,Amateur Foundation Radio Licence,KHK
M6KHL,Available,Amateur Foundation Radio Licence,KHL
M6KHN,Available,Amateur Foundation Radio Licence,KHN
M6KHP,Available,Amateur Foundation Radio Licence,KHP
M6KHQ,Available,Amateur Foundation Radio Licence,KHQ
M6KHR,Available,Amateur Foundation Radio Licence,KHR
M6KHT,Available,Amateur Foundation Radio Licence,KHT
M6KHU,Available,Amateur Foundation Radio Licence,KHU
M6KHV,Available,Amateur Foundation Radio Licence,KHV
M6KHX,Available,Amateur Foundation Radio Licence,KHX
M6KHY,Available,Amateur Foundation Radio Licence,KHY
M6KIC,Available,Amateur Foundation Radio Licence,KIC
M6KIG,Available,Amateur Foundation Radio Licence,KIG
M6KIH,Available,Amateur Foundation Radio Licence,KIH
M6KII,Available,Amateur Foundation Radio Licence,KII
M6KIJ,Available,Amateur Foundation Radio Licence,KIJ
M6KIO,Available,Amateur Foundation Radio Licence,KIO
M6KIQ,Available,Amateur Foundation Radio Licence,KIQ
M6KIS,Available,Amateur Foundation Radio Licence,KIS
M6KIU,Available,Amateur Foundation Radio Licence,KIU
M6KIV,Available,Amateur Foundation Radio Licence,KIV
M6KIW,Available,Amateur Foundation Radio Licence,KIW
M6KIX,Available,Amateur Foundation Radio Licence,KIX
M6KIY,Available,Amateur Foundation Radio Licence,KIY
M6KIZ,Available,Amateur Foundation Radio Licence,KIZ
M6KJE,Available,Amateur Foundation Radio Licence,KJE
M6KJI,Available,Amateur Foundation Radio Licence,KJI
M6KJJ,Available,Amateur Foundation Radio Licence,KJJ
M6KJL,Available,Amateur Foundation Radio Licence,KJL
M6KJO,Available,Amateur Foundation Radio Licence,KJO
M6KJU,Available,Amateur Foundation Radio Licence,KJU
M6KJX,Available,Amateur Foundation Radio Licence,KJX
M6KJZ,Available,Amateur Foundation Radio Licence,KJZ
M6KKE,Available,Amateur Foundation Radio Licence,KKE
M6KKF,Available,Amateur Foundation Radio Licence,KKF
M6KKI,Available,Amateur Foundation Radio Licence,KKI
M6KKJ,Available,Amateur Foundation Radio Licence,KKJ
M6KKO,Available,Amateur Foundation Radio Licence,KKO
M6KKQ,Available,Amateur Foundation Radio Licence,KKQ
M6KKR,Available,Amateur Foundation Radio Licence,KKR
M6KKU,Available,Amateur Foundation Radio Licence,KKU
M6KKV,Available,Amateur Foundation Radio Licence,KKV
M6KKW,Available,Amateur Foundation Radio Licence,KKW
M6KKX,Available,Amateur Foundation Radio Licence,KKX
M6KKZ,Available,Amateur Foundation Radio Licence,KKZ
M6KLE,Available,Amateur Foundation Radio Licence,KLE
M6KLG,Available,Amateur Foundation Radio Licence,KLG
M6KLI,Available,Amateur Foundation Radio Licence,KLI
M6KLQ,Available,Amateur Foundation Radio Licence,KLQ
M6KLU,Available,Amateur Foundation Radio Licence,KLU
M6KLV,Available,Amateur Foundation Radio Licence,KLV
M6KLX,Available,Amateur Foundation Radio Licence,KLX
M6KMK,Available,Amateur Foundation Radio Licence,KMK
M6KMQ,Available,Amateur Foundation Radio Licence,KMQ
M6KMU,Available,Amateur Foundation Radio Licence,KMU
M6KMV,Available,Amateur Foundation Radio Licence,KMV
M6KMX,Available,Amateur Foundation Radio Licence,KMX
M6KMY,Available,Amateur Foundation Radio Licence,KMY
M6KNB,Available,Amateur Foundation Radio Licence,KNB
M6KND,Available,Amateur Foundation Radio Licence,KND
M6KNJ,Available,Amateur Foundation Radio Licence,KNJ
M6KNK,Available,Amateur Foundation Radio Licence,KNK
M6KNL,Available,Amateur Foundation Radio Licence,KNL
M6KNM,Available,Amateur Foundation Radio Licence,KNM
M6KNN,Available,Amateur Foundation Radio Licence,KNN
M6KNP,Available,Amateur Foundation Radio Licence,KNP
M6KNQ,Available,Amateur Foundation Radio Licence,KNQ
M6KNR,Available,Amateur Foundation Radio Licence,KNR
M6KNS,Available,Amateur Foundation Radio Licence,KNS
M6KNV,Available,Amateur Foundation Radio Licence,KNV
M6KNY,Available,Amateur Foundation Radio Licence,KNY
M6KOD,Available,Amateur Foundation Radio Licence,KOD
M6KOE,Available,Amateur Foundation Radio Licence,KOE
M6KOH,Available,Amateur Foundation Radio Licence,KOH
M6KOJ,Available,Amateur Foundation Radio Licence,KOJ
M6KOO,Available,Amateur Foundation Radio Licence,KOO
M6KOQ,Available,Amateur Foundation Radio Licence,KOQ
M6KOU,Available,Amateur Foundation Radio Licence,KOU
M6KOV,Available,Amateur Foundation Radio Licence,KOV
M6KOW,Available,Amateur Foundation Radio Licence,KOW
M6KOX,Available,Amateur Foundation Radio Licence,KOX
M6KOY,Available,Amateur Foundation Radio Licence,KOY
M6KOZ,Available,Amateur Foundation Radio Licence,KOZ
M6KPE,Available,Amateur Foundation Radio Licence,KPE
M6KPI,Available,Amateur Foundation Radio Licence,KPI
M6KPJ,Available,Amateur Foundation Radio Licence,KPJ
M6KPO,Available,Amateur Foundation Radio Licence,KPO
M6KPP,Available,Amateur Foundation Radio Licence,KPP
M6KPQ,Available,Amateur Foundation Radio Licence,KPQ
M6KPR,Available,Amateur Foundation Radio Licence,KPR
M6KPU,Available,Amateur Foundation Radio Licence,KPU
M6KPV,Available,Amateur Foundation Radio Licence,KPV
M6KPW,Available,Amateur Foundation Radio Licence,KPW
M6KPX,Available,Amateur Foundation Radio Licence,KPX
M6KPY,Available,Amateur Foundation Radio Licence,KPY
M6KPZ,Available,Amateur Foundation Radio Licence,KPZ
M6KQA,Available,Amateur Foundation Radio Licence,KQA
M6KQB,Available,Amateur Foundation Radio Licence,KQB
M6KQC,Available,Amateur Foundation Radio Licence,KQC
M6KQD,Available,Amateur Foundation Radio Licence,KQD
M6KQE,Available,Amateur Foundation Radio Licence,KQE
M6KQF,Available,Amateur Foundation Radio Licence,KQF
M6KQG,Available,Amateur Foundation Radio Licence,KQG
M6KQH,Available,Amateur Foundation Radio Licence,KQH
M6KQI,Available,Amateur Foundation Radio Licence,KQI
M6KQK,Available,Amateur Foundation Radio Licence,KQK
M6KQL,Available,Amateur Foundation Radio Licence,KQL
M6KQM,Available,Amateur Foundation Radio Licence,KQM
M6KQN,Available,Amateur Foundation Radio Licence,KQN
M6KQO,Available,Amateur Foundation Radio Licence,KQO
M6KQP,Available,Amateur Foundation Radio Licence,KQP
M6KQQ,Available,Amateur Foundation Radio Licence,KQQ
M6KQR,Available,Amateur Foundation Radio Licence,KQR
M6KQS,Available,Amateur Foundation Radio Licence,KQS
M6KQT,Available,Amateur Foundation Radio Licence,KQT
M6KQU,Available,Amateur Foundation Radio Licence,KQU
M6KQV,Available,Amateur Foundation Radio Licence,KQV
M6KQW,Available,Amateur Foundation Radio Licence,KQW
M6KQX,Available,Amateur Foundation Radio Licence,KQX
M6KQY,Available,Amateur Foundation Radio Licence,KQY
M6KQZ,Available,Amateur Foundation Radio Licence,KQZ
M6KRC,Available,Amateur Foundation Radio Licence,KRC
M6KRE,Available,Amateur Foundation Radio Licence,KRE
M6KRQ,Available,Amateur Foundation Radio Licence,KRQ
M6KRY,Available,Amateur Foundation Radio Licence,KRY
M6KRZ,Available,Amateur Foundation Radio Licence,KRZ
M6KSE,Available,Amateur Foundation Radio Licence,KSE
M6KSF,Available,Amateur Foundation Radio Licence,KSF
M6KSI,Available,Amateur Foundation Radio Licence,KSI
M6KSO,Available,Amateur Foundation Radio Licence,KSO
M6KSQ,Available,Amateur Foundation Radio Licence,KSQ
M6KSU,Available,Amateur Foundation Radio Licence,KSU
M6KSX,Available,Amateur Foundation Radio Licence,KSX
M6KSY,Available,Amateur Foundation Radio Licence,KSY
M6KSZ,Available,Amateur Foundation Radio Licence,KSZ
M6KTB,Available,Amateur Foundation Radio Licence,KTB
M6KTD,Available,Amateur Foundation Radio Licence,KTD
M6KTF,Available,Amateur Foundation Radio Licence,KTF
M6KTK,Available,Amateur Foundation Radio Licence,KTK
M6KTP,Available,Amateur Foundation Radio Licence,KTP
M6KTQ,Available,Amateur Foundation Radio Licence,KTQ
M6KTU,Available,Amateur Foundation Radio Licence,KTU
M6KTV,Available,Amateur Foundation Radio Licence,KTV
M6KTW,Available,Amateur Foundation Radio Licence,KTW
M6KUA,Available,Amateur Foundation Radio Licence,KUA
M6KUB,Available,Amateur Foundation Radio Licence,KUB
M6KUC,Available,Amateur Foundation Radio Licence,KUC
M6KUD,Available,Amateur Foundation Radio Licence,KUD
M6KUE,Available,Amateur Foundation Radio Licence,KUE
M6KUF,Available,Amateur Foundation Radio Licence,KUF
M6KUG,Available,Amateur Foundation Radio Licence,KUG
M6KUI,Available,Amateur Foundation Radio Licence,KUI
M6KUJ,Available,Amateur Foundation Radio Licence,KUJ
M6KUK,Available,Amateur Foundation Radio Licence,KUK
M6KUL,Available,Amateur Foundation Radio Licence,KUL
M6KUM,Available,Amateur Foundation Radio Licence,KUM
M6KUN,Available,Amateur Foundation Radio Licence,KUN
M6KUO,Available,Amateur Foundation Radio Licence,KUO
M6KUP,Available,Amateur Foundation Radio Licence,KUP
M6KUQ,Available,Amateur Foundation Radio Licence,KUQ
M6KUR,Available,Amateur Foundation Radio Licence,KUR
M6KUU,Available,Amateur Foundation Radio Licence,KUU
M6KUV,Available,Amateur Foundation Radio Licence,KUV
M6KUW,Available,Amateur Foundation Radio Licence,KUW
M6KUX,Available,Amateur Foundation Radio Licence,KUX
M6KUY,Available,Amateur Foundation Radio Licence,KUY
M6KUZ,Available,Amateur Foundation Radio Licence,KUZ
M6KVA,Available,Amateur Foundation Radio Licence,KVA
M6KVE,Available,Amateur Foundation Radio Licence,KVE
M6KVH,Available,Amateur Foundation Radio Licence,KVH
M6KVK,Available,Amateur Foundation Radio Licence,KVK
M6KVP,Available,Amateur Foundation Radio Licence,KVP
M6KVQ,Available,Amateur Foundation Radio Licence,KVQ
M6KVS,Available,Amateur Foundation Radio Licence,KVS
M6KVU,Available,Amateur Foundation Radio Licence,KVU
M6KVV,Available,Amateur Foundation Radio Licence,KVV
M6KVW,Available,Amateur Foundation Radio Licence,KVW
M6KVX,Available,Amateur Foundation Radio Licence,KVX
M6KVY,Available,Amateur Foundation Radio Licence,KVY
M6KVZ,Available,Amateur Foundation Radio Licence,KVZ
M6KWC,Available,Amateur Foundation Radio Licence,KWC
M6KWJ,Available,Amateur Foundation Radio Licence,KWJ
M6KWO,Available,Amateur Foundation Radio Licence,KWO
M6KWQ,Available,Amateur Foundation Radio Licence,KWQ
M6KWU,Available,Amateur Foundation Radio Licence,KWU
M6KWV,Available,Amateur Foundation Radio Licence,KWV
M6KWX,Available,Amateur Foundation Radio Licence,KWX
M6KWY,Available,Amateur Foundation Radio Licence,KWY
M6KWZ,Available,Amateur Foundation Radio Licence,KWZ
M6KXA,Available,Amateur Foundation Radio Licence,KXA
M6KXB,Available,Amateur Foundation Radio Licence,KXB
M6KXC,Available,Amateur Foundation Radio Licence,KXC
M6KXD,Available,Amateur Foundation Radio Licence,KXD
M6KXE,Available,Amateur Foundation Radio Licence,KXE
M6KXF,Available,Amateur Foundation Radio Licence,KXF
M6KXG,Available,Amateur Foundation Radio Licence,KXG
M6KXH,Available,Amateur Foundation Radio Licence,KXH
M6KXI,Available,Amateur Foundation Radio Licence,KXI
M6KXJ,Available,Amateur Foundation Radio Licence,KXJ
M6KXK,Available,Amateur Foundation Radio Licence,KXK
M6KXL,Available,Amateur Foundation Radio Licence,KXL
M6KXM,Available,Amateur Foundation Radio Licence,KXM
M6KXN,Available,Amateur Foundation Radio Licence,KXN
M6KXO,Available,Amateur Foundation Radio Licence,KXO
M6KXP,Available,Amateur Foundation Radio Licence,KXP
M6KXR,Available,Amateur Foundation Radio Licence,KXR
M6KXT,Available,Amateur Foundation Radio Licence,KXT
M6KXU,Available,Amateur Foundation Radio Licence,KXU
M6KXV,Available,Amateur Foundation Radio Licence,KXV
M6KXW,Available,Amateur Foundation Radio Licence,KXW
M6KXX,Available,Amateur Foundation Radio Licence,KXX
M6KXY,Available,Amateur Foundation Radio Licence,KXY
M6KYB,Available,Amateur Foundation Radio Licence,KYB
M6KYC,Available,Amateur Foundation Radio Licence,KYC
M6KYD,Available,Amateur Foundation Radio Licence,KYD
M6KYF,Available,Amateur Foundation Radio Licence,KYF
M6KYG,Available,Amateur Foundation Radio Licence,KYG
M6KYI,Available,Amateur Foundation Radio Licence,KYI
M6KYJ,Available,Amateur Foundation Radio Licence,KYJ
M6KYM,Available,Amateur Foundation Radio Licence,KYM
M6KYP,Available,Amateur Foundation Radio Licence,KYP
M6KYQ,Available,Amateur Foundation Radio Licence,KYQ
M6KYR,Available,Amateur Foundation Radio Licence,KYR
M6KYS,Available,Amateur Foundation Radio Licence,KYS
M6KYU,Available,Amateur Foundation Radio Licence,KYU
M6KYV,Available,Amateur Foundation Radio Licence,KYV
M6KYW,Available,Amateur Foundation Radio Licence,KYW
M6KYX,Available,Amateur Foundation Radio Licence,KYX
M6KYY,Available,Amateur Foundation Radio Licence,KYY
M6KYZ,Available,Amateur Foundation Radio Licence,KYZ
M6KZA,Available,Amateur Foundation Radio Licence,KZA
M6KZB,Available,Amateur Foundation Radio Licence,KZB
M6KZC,Available,Amateur Foundation Radio Licence,KZC
M6KZD,Available,Amateur Foundation Radio Licence,KZD
M6KZF,Available,Amateur Foundation Radio Licence,KZF
M6KZG,Available,Amateur Foundation Radio Licence,KZG
M6KZH,Available,Amateur Foundation Radio Licence,KZH
M6KZI,Available,Amateur Foundation Radio Licence,KZI
M6KZJ,Available,Amateur Foundation Radio Licence,KZJ
M6KZK,Available,Amateur Foundation Radio Licence,KZK
M6KZL,Available,Amateur Foundation Radio Licence,KZL
M6KZM,Available,Amateur Foundation Radio Licence,KZM
M6KZN,Available,Amateur Foundation Radio Licence,KZN
M6KZO,Available,Amateur Foundation Radio Licence,KZO
M6KZP,Available,Amateur Foundation Radio Licence,KZP
M6KZQ,Available,Amateur Foundation Radio Licence,KZQ
M6KZR,Available,Amateur Foundation Radio Licence,KZR
M6KZS,Available,Amateur Foundation Radio Licence,KZS
M6KZU,Available,Amateur Foundation Radio Licence,KZU
M6KZV,Available,Amateur Foundation Radio Licence,KZV
M6KZW,Available,Amateur Foundation Radio Licence,KZW
M6KZX,Available,Amateur Foundation Radio Licence,KZX
M6KZY,Available,Amateur Foundation Radio Licence,KZY
M6KZZ,Available,Amateur Foundation Radio Licence,KZZ
M6LEJ,Available,Amateur Foundation Radio Licence,LEJ
M6LEQ,Available,Amateur Foundation Radio Licence,LEQ
M6LEU,Available,Amateur Foundation Radio Licence,LEU
M6LFE,Available,Amateur Foundation Radio Licence,LFE
M6LFF,Available,Amateur Foundation Radio Licence,LFF
M6LFG,Available,Amateur Foundation Radio Licence,LFG
M6LFI,Available,Amateur Foundation Radio Licence,LFI
M6LFJ,Available,Amateur Foundation Radio Licence,LFJ
M6LFK,Available,Amateur Foundation Radio Licence,LFK
M6LFL,Available,Amateur Foundation Radio Licence,LFL
M6LFM,Available,Amateur Foundation Radio Licence,LFM
M6LFN,Available,Amateur Foundation Radio Licence,LFN
M6LFP,Available,Amateur Foundation Radio Licence,LFP
M6LFQ,Available,Amateur Foundation Radio Licence,LFQ
M6LFR,Available,Amateur Foundation Radio Licence,LFR
M6LFS,Available,Amateur Foundation Radio Licence,LFS
M6LFT,Available,Amateur Foundation Radio Licence,LFT
M6LFU,Available,Amateur Foundation Radio Licence,LFU
M6LFV,Available,Amateur Foundation Radio Licence,LFV
M6LFW,Available,Amateur Foundation Radio Licence,LFW
M6LFX,Available,Amateur Foundation Radio Licence,LFX
M6LFY,Available,Amateur Foundation Radio Licence,LFY
M6LFZ,Available,Amateur Foundation Radio Licence,LFZ
M6LGA,Available,Amateur Foundation Radio Licence,LGA
M6LGD,Available,Amateur Foundation Radio Licence,LGD
M6LGF,Available,Amateur Foundation Radio Licence,LGF
M6LGG,Available,Amateur Foundation Radio Licence,LGG
M6LGI,Available,Amateur Foundation Radio Licence,LGI
M6LGJ,Available,Amateur Foundation Radio Licence,LGJ
M6LGK,Available,Amateur Foundation Radio Licence,LGK
M6LGO,Available,Amateur Foundation Radio Licence,LGO
M6LGQ,Available,Amateur Foundation Radio Licence,LGQ
M6LGU,Available,Amateur Foundation Radio Licence,LGU
M6LHE,Available,Amateur Foundation Radio Licence,LHE
M6LHF,Available,Amateur Foundation Radio Licence,LHF
M6LHH,Available,Amateur Foundation Radio Licence,LHH
M6LHI,Available,Amateur Foundation Radio Licence,LHI
M6LHJ,Available,Amateur Foundation Radio Licence,LHJ
M6LHK,Available,Amateur Foundation Radio Licence,LHK
M6LHL,Available,Amateur Foundation Radio Licence,LHL
M6LHN,Available,Amateur Foundation Radio Licence,LHN
M6LHQ,Available,Amateur Foundation Radio Licence,LHQ
M6LHT,Available,Amateur Foundation Radio Licence,LHT
M6LHU,Available,Amateur Foundation Radio Licence,LHU
M6LHX,Available,Amateur Foundation Radio Licence,LHX
M6LHY,Available,Amateur Foundation Radio Licence,LHY
M6LHZ,Available,Amateur Foundation Radio Licence,LHZ
M6LIF,Available,Amateur Foundation Radio Licence,LIF
M6LIG,Available,Amateur Foundation Radio Licence,LIG
M6LII,Available,Amateur Foundation Radio Licence,LII
M6LIJ,Available,Amateur Foundation Radio Licence,LIJ
M6LIQ,Available,Amateur Foundation Radio Licence,LIQ
M6LIR,Available,Amateur Foundation Radio Licence,LIR
M6LIU,Available,Amateur Foundation Radio Licence,LIU
M6LIY,Available,Amateur Foundation Radio Licence,LIY
M6LJF,Available,Amateur Foundation Radio Licence,LJF
M6LJI,Available,Amateur Foundation Radio Licence,LJI
M6LJL,Available,Amateur Foundation Radio Licence,LJL
M6LJN,Available,Amateur Foundation Radio Licence,LJN
M6LJU,Available,Amateur Foundation Radio Licence,LJU
M6LJV,Available,Amateur Foundation Radio Licence,LJV
M6LJX,Available,Amateur Foundation Radio Licence,LJX
M6LJY,Available,Amateur Foundation Radio Licence,LJY
M6LJZ,Available,Amateur Foundation Radio Licence,LJZ
M6LKD,Available,Amateur Foundation Radio Licence,LKD
M6LKE,Available,Amateur Foundation Radio Licence,LKE
M6LKJ,Available,Amateur Foundation Radio Licence,LKJ
M6LKK,Available,Amateur Foundation Radio Licence,LKK
M6LKL,Available,Amateur Foundation Radio Licence,LKL
M6LKN,Available,Amateur Foundation Radio Licence,LKN
M6LKO,Available,Amateur Foundation Radio Licence,LKO
M6LKP,Available,Amateur Foundation Radio Licence,LKP
M6LKR,Available,Amateur Foundation Radio Licence,LKR
M6LKU,Available,Amateur Foundation Radio Licence,LKU
M6LKW,Available,Amateur Foundation Radio Licence,LKW
M6LKX,Available,Amateur Foundation Radio Licence,LKX
M6LKZ,Available,Amateur Foundation Radio Licence,LKZ
M6LLF,Available,Amateur Foundation Radio Licence,LLF
M6LLI,Available,Amateur Foundation Radio Licence,LLI
M6LLK,Available,Amateur Foundation Radio Licence,LLK
M6LLN,Available,Amateur Foundation Radio Licence,LLN
M6LLP,Available,Amateur Foundation Radio Licence,LLP
M6LLQ,Available,Amateur Foundation Radio Licence,LLQ
M6LLR,Available,Amateur Foundation Radio Licence,LLR
M6LLV,Available,Amateur Foundation Radio Licence,LLV
M6LLZ,Available,Amateur Foundation Radio Licence,LLZ
M6LME,Available,Amateur Foundation Radio Licence,LME
M6LMO,Available,Amateur Foundation Radio Licence,LMO
M6LMQ,Available,Amateur Foundation Radio Licence,LMQ
M6LMT,Available,Amateur Foundation Radio Licence,LMT
M6LMU,Available,Amateur Foundation Radio Licence,LMU
M6LMV,Available,Amateur Foundation Radio Licence,LMV
M6LMY,Available,Amateur Foundation Radio Licence,LMY
M6LNB,Available,Amateur Foundation Radio Licence,LNB
M6LNF,Available,Amateur Foundation Radio Licence,LNF
M6LNI,Available,Amateur Foundation Radio Licence,LNI
M6LNJ,Available,Amateur Foundation Radio Licence,LNJ
M6LNL,Available,Amateur Foundation Radio Licence,LNL
M6LNM,Available,Amateur Foundation Radio Licence,LNM
M6LNN,Available,Amateur Foundation Radio Licence,LNN
M6LNO,Available,Amateur Foundation Radio Licence,LNO
M6LNP,Available,Amateur Foundation Radio Licence,LNP
M6LNQ,Available,Amateur Foundation Radio Licence,LNQ
M6LNR,Available,Amateur Foundation Radio Licence,LNR
M6LNU,Available,Amateur Foundation Radio Licence,LNU
M6LNV,Available,Amateur Foundation Radio Licence,LNV
M6LNW,Available,Amateur Foundation Radio Licence,LNW
M6LNY,Available,Amateur Foundation Radio Licence,LNY
M6LOA,Available,Amateur Foundation Radio Licence,LOA
M6LOH,Available,Amateur Foundation Radio Licence,LOH
M6LOI,Available,Amateur Foundation Radio Licence,LOI
M6LOJ,Available,Amateur Foundation Radio Licence,LOJ
M6LOK,Available,Amateur Foundation Radio Licence,LOK
M6LOP,Available,Amateur Foundation Radio Licence,LOP
M6LOQ,Available,Amateur Foundation Radio Licence,LOQ
M6LOX,Available,Amateur Foundation Radio Licence,LOX
M6LOY,Available,Amateur Foundation Radio Licence,LOY
M6LPE,Available,Amateur Foundation Radio Licence,LPE
M6LPF,Available,Amateur Foundation Radio Licence,LPF
M6LPH,Available,Amateur Foundation Radio Licence,LPH
M6LPI,Available,Amateur Foundation Radio Licence,LPI
M6LPJ,Available,Amateur Foundation Radio Licence,LPJ
M6LPK,Available,Amateur Foundation Radio Licence,LPK
M6LPM,Available,Amateur Foundation Radio Licence,LPM
M6LPO,Available,Amateur Foundation Radio Licence,LPO
M6LPP,Available,Amateur Foundation Radio Licence,LPP
M6LPQ,Available,Amateur Foundation Radio Licence,LPQ
M6LPU,Available,Amateur Foundation Radio Licence,LPU
M6LPV,Available,Amateur Foundation Radio Licence,LPV
M6LPX,Available,Amateur Foundation Radio Licence,LPX
M6LPY,Available,Amateur Foundation Radio Licence,LPY
M6LPZ,Available,Amateur Foundation Radio Licence,LPZ
M6LQA,Available,Amateur Foundation Radio Licence,LQA
M6LQB,Available,Amateur Foundation Radio Licence,LQB
M6LQC,Available,Amateur Foundation Radio Licence,LQC
M6LQD,Available,Amateur Foundation Radio Licence,LQD
M6LQE,Available,Amateur Foundation Radio Licence,LQE
